source_sheet,source_table,source_row,indicator_id,indicator_label,unit,year,month,period,value_as_published,source_file
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2020,6,2020-06,1.831388,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2020,7,2020-07,1.940299,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2020,8,2020-08,2.019408,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2020,9,2020-09,1.858707,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2020,10,2020-10,1.522275,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2020,11,2020-11,1.771156,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2020,12,2020-12,1.756001,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2021,1,2021-01,1.592773,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2021,2,2021-02,1.817569,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2021,3,2021-03,2.205082,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2021,4,2021-04,1.723612,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2021,5,2021-05,1.725678,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2021,6,2021-06,2.024117,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2021,7,2021-07,1.4516499999999999,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2021,8,2021-08,1.690217,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2021,9,2021-09,1.645092,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2021,10,2021-10,1.76108,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2021,11,2021-11,1.876661,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2021,12,2021-12,1.981056,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2022,1,2022-01,1.777416,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2022,2,2022-02,1.467632,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2022,3,2022-03,1.840384,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2022,4,2022-04,1.719185,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2022,5,2022-05,1.904624,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2022,6,2022-06,1.846374,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2022,7,2022-07,1.835288,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2022,8,2022-08,2.047739,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2022,9,2022-09,1.883517,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2022,10,2022-10,1.9949869999999998,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2022,11,2022-11,2.004609,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2022,12,2022-12,2.142873,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2023,1,2023-01,2.218258,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2023,2,2023-02,2.007933,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2023,3,2023-03,2.284628,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2023,4,2023-04,2.230609,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2023,5,2023-05,2.372313,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2023,6,2023-06,2.337099,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2023,7,2023-07,2.550813,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2023,8,2023-08,2.51561,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2023,9,2023-09,2.505936,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2023,10,2023-10,2.424565,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2023,11,2023-11,2.593617,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2023,12,2023-12,2.945678,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2024,1,2024-01,2.931914,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2024,2,2024-02,2.773978,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2024,3,2024-03,2.958544,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2024,4,2024-04,2.951235,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2024,5,2024-05,3.040994,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2024,6,2024-06,2.978867,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2024,7,2024-07,3.295866,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2024,8,2024-08,3.215715,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2024,9,2024-09,3.191525,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2024,10,2024-10,3.302757,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2024,11,2024-11,3.302339,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2024,12,2024-12,3.486892,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2025,1,2025-01,3.493762,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2025,2,2025-02,2.922085,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2025,3,2025-03,3.393114,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2025,4,2025-04,3.302594382015145,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2025,5,2025-05,3.393405,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2025,6,2025-06,3.5676370000000004,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2025,7,2025-07,3.650429,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2025,8,2025-08,3.6132686092678177,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2025,9,2025-09,3.5704,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2025,10,2025-10,3.789753,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,46,40,Banten,Juta Transaksi/ Millions of Transaction,2025,11,2025-11,3.7522851573241494,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2018,9,2018-09,0.012665,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2018,10,2018-10,0.014383,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2018,11,2018-11,0.014159,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2018,12,2018-12,0.015517,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2019,1,2019-01,0.01524,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2019,2,2019-02,0.013036,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2019,3,2019-03,0.013909,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2019,4,2019-04,0.014356,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2019,5,2019-05,0.013775,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2019,6,2019-06,0.013028,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2019,7,2019-07,0.013936000000000002,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2019,8,2019-08,0.013423,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2019,9,2019-09,0.012892,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2019,10,2019-10,0.012278,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2019,11,2019-11,0.012384,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2019,12,2019-12,0.013578,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2020,1,2020-01,0.012748,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2020,2,2020-02,0.012001,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2020,3,2020-03,0.01201,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2020,4,2020-04,0.009267,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2020,5,2020-05,0.014753,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2020,6,2020-06,0.016341,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2020,7,2020-07,0.017616,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2020,8,2020-08,0.019037,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2020,9,2020-09,0.018752,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2020,10,2020-10,0.023448,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2020,11,2020-11,0.026808,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2020,12,2020-12,0.026888,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2021,1,2021-01,0.025102,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2021,2,2021-02,0.018002,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2021,3,2021-03,0.023949,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2021,4,2021-04,0.028983,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2021,5,2021-05,0.029967,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2021,6,2021-06,0.057972,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2021,7,2021-07,0.075651,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2021,8,2021-08,0.119908,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2021,9,2021-09,0.010439,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2021,10,2021-10,0.01115,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2021,11,2021-11,0.011851,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2021,12,2021-12,0.012459,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2022,1,2022-01,0.014697,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2022,2,2022-02,0.012145,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2022,3,2022-03,0.010505,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2022,4,2022-04,0.012854,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2022,5,2022-05,0.013678,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2022,6,2022-06,0.014389,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2022,7,2022-07,0.015175,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2022,8,2022-08,0.015591,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2022,9,2022-09,0.01502,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2022,10,2022-10,0.015931999999999998,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2022,11,2022-11,0.016825,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2022,12,2022-12,0.014339,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2023,1,2023-01,0.017981,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2023,2,2023-02,0.015873,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2023,3,2023-03,0.018614,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2023,4,2023-04,0.016155,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2023,5,2023-05,0.018598,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2023,6,2023-06,0.018979,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2023,7,2023-07,0.020356,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2023,8,2023-08,0.019455,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2023,9,2023-09,0.019277,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2023,10,2023-10,0.018303,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2023,11,2023-11,0.019308,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2023,12,2023-12,0.021074,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2024,1,2024-01,0.02133,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2024,2,2024-02,0.020554,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2024,3,2024-03,0.021888,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2024,4,2024-04,0.019925,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2024,5,2024-05,0.021946,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2024,6,2024-06,0.021993,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2024,7,2024-07,0.023828,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2024,8,2024-08,0.022942,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2024,9,2024-09,0.024199,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2024,10,2024-10,0.025135,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2024,11,2024-11,0.025664,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2024,12,2024-12,0.020009,SPIP-Desember-2025.xlsx
5d,Table 5d. Credit Card by Region,47,41,Bengkulu,Juta Transaksi/ Millions of Transaction,2025,1,2025-01,0.026996,SPIP-Desember-2025.xlsx
