source_sheet,source_table,source_row,indicator_id,indicator_label,unit,year,value_as_published,source_file
5e,Table 5e. Electronic Money,34,28,Nilai Transaksi Reedem,Rp Miliar/Billions of Rp,2015,22.285203922,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,34,28,Nilai Transaksi Reedem,Rp Miliar/Billions of Rp,2016,25.181463794999996,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,34,28,Nilai Transaksi Reedem,Rp Miliar/Billions of Rp,2017,34.907961438,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,34,28,Nilai Transaksi Reedem,Rp Miliar/Billions of Rp,2018,26.774961742,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,34,28,Nilai Transaksi Reedem,Rp Miliar/Billions of Rp,2019,24.959899266,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,34,28,Nilai Transaksi Reedem,Rp Miliar/Billions of Rp,2020,1537.69576,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,34,28,Nilai Transaksi Reedem,Rp Miliar/Billions of Rp,2021,5568.508720000001,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,34,28,Nilai Transaksi Reedem,Rp Miliar/Billions of Rp,2022,9492.769506864,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,34,28,Nilai Transaksi Reedem,Rp Miliar/Billions of Rp,2023,11224.946959624,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,34,28,Nilai Transaksi Reedem,Rp Miliar/Billions of Rp,2024,16950.391530501,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,36,30,Dana Float1),Rp Miliar/Billions of Rp,2013,345.48266733099996,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,36,30,Dana Float1),Rp Miliar/Billions of Rp,2014,494.3536905300001,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,36,30,Dana Float1),Rp Miliar/Billions of Rp,2015,737.786088539,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,36,30,Dana Float1),Rp Miliar/Billions of Rp,2016,982.3602809419999,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,36,30,Dana Float1),Rp Miliar/Billions of Rp,2017,2421.0944136289995,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,36,30,Dana Float1),Rp Miliar/Billions of Rp,2018,4033.0082785489503,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,36,30,Dana Float1),Rp Miliar/Billions of Rp,2019,6142.712010000001,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,36,30,Dana Float1),Rp Miliar/Billions of Rp,2020,7893.32131,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,36,30,Dana Float1),Rp Miliar/Billions of Rp,2021,11111.52567,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,36,30,Dana Float1),Rp Miliar/Billions of Rp,2022,10606.468592904996,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,36,30,Dana Float1),Rp Miliar/Billions of Rp,2023,12388.835920041996,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,36,30,Dana Float1),Rp Miliar/Billions of Rp,2024,14205.365371580998,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,37,31,Dana Float Penerbit Uang Elektronik Bank,Rp Miliar/Billions of Rp,2013,293.65909090699995,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,37,31,Dana Float Penerbit Uang Elektronik Bank,Rp Miliar/Billions of Rp,2014,422.64317449200007,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,37,31,Dana Float Penerbit Uang Elektronik Bank,Rp Miliar/Billions of Rp,2015,629.659109162,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,37,31,Dana Float Penerbit Uang Elektronik Bank,Rp Miliar/Billions of Rp,2016,784.2711854049999,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,37,31,Dana Float Penerbit Uang Elektronik Bank,Rp Miliar/Billions of Rp,2017,1561.0509790719998,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,37,31,Dana Float Penerbit Uang Elektronik Bank,Rp Miliar/Billions of Rp,2018,2564.472608671,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,37,31,Dana Float Penerbit Uang Elektronik Bank,Rp Miliar/Billions of Rp,2019,2811.720620000001,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,37,31,Dana Float Penerbit Uang Elektronik Bank,Rp Miliar/Billions of Rp,2020,3016.6794599999985,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,37,31,Dana Float Penerbit Uang Elektronik Bank,Rp Miliar/Billions of Rp,2021,5678.8498899999995,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,37,31,Dana Float Penerbit Uang Elektronik Bank,Rp Miliar/Billions of Rp,2022,3651.0701629049972,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,37,31,Dana Float Penerbit Uang Elektronik Bank,Rp Miliar/Billions of Rp,2023,4091.040210041996,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,37,31,Dana Float Penerbit Uang Elektronik Bank,Rp Miliar/Billions of Rp,2024,4442.467641581003,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,38,32,Dana Float seluruh Penerbit Uang Elektronik Non Bank,Rp Miliar/Billions of Rp,2013,51.823576424,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,38,32,Dana Float seluruh Penerbit Uang Elektronik Non Bank,Rp Miliar/Billions of Rp,2014,71.71051603800001,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,38,32,Dana Float seluruh Penerbit Uang Elektronik Non Bank,Rp Miliar/Billions of Rp,2015,108.12697937699998,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,38,32,Dana Float seluruh Penerbit Uang Elektronik Non Bank,Rp Miliar/Billions of Rp,2016,198.08909553700005,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,38,32,Dana Float seluruh Penerbit Uang Elektronik Non Bank,Rp Miliar/Billions of Rp,2017,860.0434345569998,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,38,32,Dana Float seluruh Penerbit Uang Elektronik Non Bank,Rp Miliar/Billions of Rp,2018,1468.53566987795,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,38,32,Dana Float seluruh Penerbit Uang Elektronik Non Bank,Rp Miliar/Billions of Rp,2019,3330.99139,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,38,32,Dana Float seluruh Penerbit Uang Elektronik Non Bank,Rp Miliar/Billions of Rp,2020,4876.641850000002,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,38,32,Dana Float seluruh Penerbit Uang Elektronik Non Bank,Rp Miliar/Billions of Rp,2021,5432.675780000001,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,38,32,Dana Float seluruh Penerbit Uang Elektronik Non Bank,Rp Miliar/Billions of Rp,2022,6955.398429999998,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,38,32,Dana Float seluruh Penerbit Uang Elektronik Non Bank,Rp Miliar/Billions of Rp,2023,8297.79571,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,38,32,Dana Float seluruh Penerbit Uang Elektronik Non Bank,Rp Miliar/Billions of Rp,2024,9762.897729999995,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,41,35,Penerbit,Satuan/Unit,2012,12,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,41,35,Penerbit,Satuan/Unit,2013,17,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,41,35,Penerbit,Satuan/Unit,2014,19,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,41,35,Penerbit,Satuan/Unit,2015,20,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,41,35,Penerbit,Satuan/Unit,2016,21,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,41,35,Penerbit,Satuan/Unit,2017,27,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,41,35,Penerbit,Satuan/Unit,2018,34,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,41,35,Penerbit,Satuan/Unit,2019,40,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,41,35,Penerbit,Satuan/Unit,2020,55,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,41,35,Penerbit,Satuan/Unit,2021,63,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,41,35,Penerbit,Satuan/Unit,2022,75,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,41,35,Penerbit,Satuan/Unit,2023,81,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,41,35,Penerbit,Satuan/Unit,2024,87,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,42,36,Bank Umum,Satuan/Unit,2012,6,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,42,36,Bank Umum,Satuan/Unit,2013,9,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,42,36,Bank Umum,Satuan/Unit,2014,9,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,42,36,Bank Umum,Satuan/Unit,2015,9,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,42,36,Bank Umum,Satuan/Unit,2016,9,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,42,36,Bank Umum,Satuan/Unit,2017,11,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,42,36,Bank Umum,Satuan/Unit,2018,12,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,42,36,Bank Umum,Satuan/Unit,2019,12,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,42,36,Bank Umum,Satuan/Unit,2020,16,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,42,36,Bank Umum,Satuan/Unit,2021,18,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,42,36,Bank Umum,Satuan/Unit,2022,21,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,42,36,Bank Umum,Satuan/Unit,2023,21,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,42,36,Bank Umum,Satuan/Unit,2024,21,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,43,37,Lembaga Selain Bank/LSB,Satuan/Unit,2012,6,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,43,37,Lembaga Selain Bank/LSB,Satuan/Unit,2013,8,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,43,37,Lembaga Selain Bank/LSB,Satuan/Unit,2014,10,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,43,37,Lembaga Selain Bank/LSB,Satuan/Unit,2015,11,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,43,37,Lembaga Selain Bank/LSB,Satuan/Unit,2016,12,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,43,37,Lembaga Selain Bank/LSB,Satuan/Unit,2017,16,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,43,37,Lembaga Selain Bank/LSB,Satuan/Unit,2018,22,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,43,37,Lembaga Selain Bank/LSB,Satuan/Unit,2019,28,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,43,37,Lembaga Selain Bank/LSB,Satuan/Unit,2020,39,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,43,37,Lembaga Selain Bank/LSB,Satuan/Unit,2021,45,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,43,37,Lembaga Selain Bank/LSB,Satuan/Unit,2022,54,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,43,37,Lembaga Selain Bank/LSB,Satuan/Unit,2023,60,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,43,37,Lembaga Selain Bank/LSB,Satuan/Unit,2024,66,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,7,1,Jumlah Mesin EDC,Unit,2013,655938,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,7,1,Jumlah Mesin EDC,Unit,2014,842651,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,7,1,Jumlah Mesin EDC,Unit,2015,1005193,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,7,1,Jumlah Mesin EDC,Unit,2016,1050248,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,7,1,Jumlah Mesin EDC,Unit,2017,1237309,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,7,1,Jumlah Mesin EDC,Unit,2018,1045903,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,7,1,Jumlah Mesin EDC,Unit,2019,1070960,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,7,1,Jumlah Mesin EDC,Unit,2020,1362234,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,7,1,Jumlah Mesin EDC,Unit,2021,1761930,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,7,1,Jumlah Mesin EDC,Unit,2022,1711413,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,7,1,Jumlah Mesin EDC,Unit,2023,2015374,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,7,1,Jumlah Mesin EDC,Unit,2024,2181663,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,9,3,Volume Transaksi On Us,Juta Transaksi/ Millions of Transaction,2013,711.1811819999999,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,9,3,Volume Transaksi On Us,Juta Transaksi/ Millions of Transaction,2014,857.0715519999999,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,9,3,Volume Transaksi On Us,Juta Transaksi/ Millions of Transaction,2015,970.8560460000001,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,9,3,Volume Transaksi On Us,Juta Transaksi/ Millions of Transaction,2016,1160.8443050000003,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,9,3,Volume Transaksi On Us,Juta Transaksi/ Millions of Transaction,2017,1152.812491,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,9,3,Volume Transaksi On Us,Juta Transaksi/ Millions of Transaction,2018,1652.497195,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,9,3,Volume Transaksi On Us,Juta Transaksi/ Millions of Transaction,2019,1387.1078540000003,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,9,3,Volume Transaksi On Us,Juta Transaksi/ Millions of Transaction,2020,1530.7132310000002,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,9,3,Volume Transaksi On Us,Juta Transaksi/ Millions of Transaction,2021,1479.7887719999999,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,9,3,Volume Transaksi On Us,Juta Transaksi/ Millions of Transaction,2022,1153.126961,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,9,3,Volume Transaksi On Us,Juta Transaksi/ Millions of Transaction,2023,1247.203336,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,9,3,Volume Transaksi On Us,Juta Transaksi/ Millions of Transaction,2024,1221.3954640000002,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,10,4,Volume Transaksi Off Us Domestik,Juta Transaksi/ Millions of Transaction,2013,224.761005,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,10,4,Volume Transaksi Off Us Domestik,Juta Transaksi/ Millions of Transaction,2014,289.7854,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,10,4,Volume Transaksi Off Us Domestik,Juta Transaksi/ Millions of Transaction,2015,272.61208700000003,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,10,4,Volume Transaksi Off Us Domestik,Juta Transaksi/ Millions of Transaction,2016,293.1704,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,10,4,Volume Transaksi Off Us Domestik,Juta Transaksi/ Millions of Transaction,2017,306.554139,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,10,4,Volume Transaksi Off Us Domestik,Juta Transaksi/ Millions of Transaction,2018,330.613896,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,10,4,Volume Transaksi Off Us Domestik,Juta Transaksi/ Millions of Transaction,2019,320.478837,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,10,4,Volume Transaksi Off Us Domestik,Juta Transaksi/ Millions of Transaction,2020,227.82527999999996,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,10,4,Volume Transaksi Off Us Domestik,Juta Transaksi/ Millions of Transaction,2021,278.588432,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,10,4,Volume Transaksi Off Us Domestik,Juta Transaksi/ Millions of Transaction,2022,390.128012,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,10,4,Volume Transaksi Off Us Domestik,Juta Transaksi/ Millions of Transaction,2023,491.962591,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,10,4,Volume Transaksi Off Us Domestik,Juta Transaksi/ Millions of Transaction,2024,438.484058,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,11,5,Volume Transaksi Off Us Internasional,Juta Transaksi/ Millions of Transaction,2013,15.741451999999999,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,11,5,Volume Transaksi Off Us Internasional,Juta Transaksi/ Millions of Transaction,2014,31.224894,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,11,5,Volume Transaksi Off Us Internasional,Juta Transaksi/ Millions of Transaction,2015,20.963977999999997,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,11,5,Volume Transaksi Off Us Internasional,Juta Transaksi/ Millions of Transaction,2016,25.062346999999995,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,11,5,Volume Transaksi Off Us Internasional,Juta Transaksi/ Millions of Transaction,2017,29.197117000000006,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,11,5,Volume Transaksi Off Us Internasional,Juta Transaksi/ Millions of Transaction,2018,35.486177,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,11,5,Volume Transaksi Off Us Internasional,Juta Transaksi/ Millions of Transaction,2019,38.872277,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,11,5,Volume Transaksi Off Us Internasional,Juta Transaksi/ Millions of Transaction,2020,14.51958,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,11,5,Volume Transaksi Off Us Internasional,Juta Transaksi/ Millions of Transaction,2021,10.569402,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,11,5,Volume Transaksi Off Us Internasional,Juta Transaksi/ Millions of Transaction,2022,39.861832,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,11,5,Volume Transaksi Off Us Internasional,Juta Transaksi/ Millions of Transaction,2023,64.890932,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,11,5,Volume Transaksi Off Us Internasional,Juta Transaksi/ Millions of Transaction,2024,85.80625,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,12,6,Nilai Transaksi On Us,Rp Miliar/ Billions of Rp,2013,470074.25326795096,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,12,6,Nilai Transaksi On Us,Rp Miliar/ Billions of Rp,2014,573223.0556003801,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,12,6,Nilai Transaksi On Us,Rp Miliar/ Billions of Rp,2015,657228.650259612,SPIP-Desember-2025.xlsx
5g,Table 5g. Card-Based Payment Instruments (APMK) and Electronic Money (UE) Infrastructures,12,6,Nilai Transaksi On Us,Rp Miliar/ Billions of Rp,2016,778448.329542088,SPIP-Desember-2025.xlsx
